Date,Open,High,Low,Close,Adj Close,Volume
27-07-2012,7356.799805,7409.850098,7284.450195,7332.049805,7332.049805,195400
30-07-2012,7348.450195,7474.649902,7348.450195,7461.149902,7461.149902,230600
31-07-2012,7479.299805,7599.399902,7404.5,7567.700195,7567.700195,271900
01-08-2012,7558,7592.649902,7533.649902,7565.75,7565.75,217700
02-08-2012,7535.200195,7556.899902,7492.149902,7508.700195,7508.700195,223100
03-08-2012,7472.149902,7571.75,7440.299805,7553,7553,218500
06-08-2012,7593.700195,7782.5,7593.700195,7765.200195,7765.200195,246500
07-08-2012,7761.049805,7822.850098,7726.450195,7777.149902,7777.149902,238100
08-08-2012,7781.700195,7846.25,7772.850098,7792.649902,7792.649902,278500
09-08-2012,7774.549805,7835.350098,7706.399902,7733.600098,7733.600098,338000
10-08-2012,7716.649902,7804.700195,7710.799805,7755.149902,7755.149902,205900
13-08-2012,7766.950195,7837.299805,7766.950195,7810.299805,7810.299805,185900
14-08-2012,7805.450195,7910.200195,7801.149902,7892.649902,7892.649902,197200
16-08-2012,7906.600098,7972.399902,7879.149902,7947.350098,7947.350098,219500
17-08-2012,7964.799805,7997.75,7849.25,7885.299805,7885.299805,276400
21-08-2012,7881.950195,7957.649902,7881.950195,7947.549805,7947.549805,159800
22-08-2012,7906.299805,7957.700195,7889.049805,7902.399902,7902.399902,188300
23-08-2012,7911.549805,7926.799805,7784.899902,7824.549805,7824.549805,209100
24-08-2012,7809,7823.899902,7744.399902,7781.350098,7781.350098,241700
27-08-2012,7799.799805,7847.100098,7789.299805,7804.600098,7804.600098,139700
28-08-2012,7798.049805,7833.700195,7750.75,7807.450195,7807.450195,227700
29-08-2012,7816,7831.950195,7717,7729.75,7729.75,228000
30-08-2012,7712.149902,7766.549805,7666.850098,7737.299805,7737.299805,414800
31-08-2012,7720,7731.399902,7580.200195,7620.200195,7620.200195,270400
03-09-2012,7638.600098,7671.149902,7573.25,7589.350098,7589.350098,190600
04-09-2012,7590.100098,7697.5,7590.100098,7688.049805,7688.049805,204900
05-09-2012,7646.25,7679.149902,7585.5,7628.450195,7628.450195,196100
06-09-2012,7590.75,7684.399902,7576.350098,7634.100098,7634.100098,152400
07-09-2012,7730.950195,7793.299805,7721.450195,7766.75,7766.75,191200
10-09-2012,7803.700195,7825.350098,7762.149902,7784,7784,164800
11-09-2012,7749.600098,7819.75,7749.600098,7793.5,7793.5,211100
12-09-2012,7805.149902,7833.049805,7775.600098,7823.850098,7823.850098,163100
13-09-2012,7820.5,7907.950195,7815.5,7847.399902,7847.399902,152600
14-09-2012,8015.200195,8083,7986.25,8048.5,8048.5,488400
17-09-2012,8114.200195,8273.25,8114.200195,8200.700195,8200.700195,443200
18-09-2012,8182.799805,8220.599609,8086.649902,8106.350098,8106.350098,347100
20-09-2012,8003.399902,8076.100098,7961.75,7990.5,7990.5,263000
21-09-2012,8002.75,8230.299805,8002.75,8200.299805,8200.299805,606200
24-09-2012,8204.5,8225.099609,8067.25,8083.649902,8083.649902,403600
25-09-2012,8102.100098,8142.450195,8030.850098,8062.950195,8062.950195,2010900
26-09-2012,8047.100098,8105.200195,8014.200195,8076.850098,8076.850098,281500
27-09-2012,8079.649902,8104.700195,7939.549805,7964.799805,7964.799805,753200
28-09-2012,8042.649902,8118.25,8040.450195,8071.649902,8071.649902,347800
01-10-2012,8077.700195,8093.850098,8027.649902,8043.799805,8043.799805,198700
03-10-2012,8063.350098,8141.25,8063.350098,8103.75,8103.75,360100
04-10-2012,8147.200195,8220.900391,8147.200195,8176.149902,8176.149902,389100
05-10-2012,8217.5,8237.849609,7788.950195,8208.650391,8208.650391,405100
08-10-2012,8201.700195,8201.700195,7980.350098,8003.950195,8003.950195,313200
09-10-2012,8040.5,8060.350098,7965.5,7975.299805,7975.299805,271300
10-10-2012,7941.399902,7955.100098,7896.700195,7906.950195,7906.950195,231500
11-10-2012,7938.5,7987.149902,7888.799805,7965.75,7965.75,219000
12-10-2012,7954.100098,8019,7943.5,7958.549805,7958.549805,214400
15-10-2012,7964,8018.049805,7941.799805,7991.450195,7991.450195,197100
16-10-2012,8078.100098,8079.149902,7906.350098,7922.299805,7922.299805,228900
17-10-2012,7960.850098,7965.149902,7889.100098,7912.450195,7912.450195,228900
18-10-2012,7933.5,7977.049805,7883.200195,7949.200195,7949.200195,275700
19-10-2012,7923.450195,7928.700195,7838.950195,7870.950195,7870.950195,212400
22-10-2012,7812.850098,7949.25,7810.399902,7940.700195,7940.700195,205400
23-10-2012,7924.799805,7935,7878.049805,7893.200195,7893.200195,182000
25-10-2012,7908.700195,7949.350098,7885.450195,7897.100098,7897.100098,408500
29-10-2012,7832.950195,7904.75,7832.950195,7874.200195,7874.200195,166300
30-10-2012,7857.200195,7875.799805,7785.5,7802.25,7802.25,150100
31-10-2012,7793.299805,7816.049805,7744.049805,7785.649902,7785.649902,212700
01-11-2012,7733.200195,7791.200195,7699.450195,7785,7785,251000
02-11-2012,7837,7852.899902,7789.350098,7828.299805,7828.299805,206400
05-11-2012,7797.149902,7822.899902,7787.450195,7807.899902,7807.899902,158200
06-11-2012,7795.799805,7849.350098,7776.75,7837.100098,7837.100098,210800
07-11-2012,7811,7838.75,7796.899902,7811.149902,7811.149902,195100
08-11-2012,7744.75,7772.049805,7720,7758.799805,7758.799805,169500
09-11-2012,7742.899902,7801.100098,7653.450195,7660.850098,7660.850098,209400
12-11-2012,7655.350098,7688.25,7601.149902,7640.850098,7640.850098,165600
15-11-2012,7654.950195,7654.950195,7588.899902,7631.850098,7631.850098,284700
16-11-2012,7628.850098,7671.899902,7554.700195,7575.549805,7575.549805,224100
19-11-2012,7570.649902,7582.600098,7497.950195,7550.299805,7550.299805,216300
20-11-2012,7585.200195,7591.75,7494.149902,7509.549805,7509.549805,209300
21-11-2012,7512,7533.25,7479.200195,7518.25,7518.25,178000
22-11-2012,7529.549805,7532.549805,7470.299805,7492.149902,7492.149902,161400
23-11-2012,7500.049805,7536.700195,7467.649902,7507.049805,7507.049805,171100
26-11-2012,7537.350098,7551.350098,7488.200195,7501.299805,7501.299805,139800
27-11-2012,7538.600098,7577,7524.399902,7569.899902,7569.899902,240300
29-11-2012,7578.5,7700.899902,7568.649902,7671.950195,7671.950195,458300
30-11-2012,7670.149902,7778.600098,7664.049805,7740.299805,7740.299805,467800
03-12-2012,7746.25,7783.5,7707.049805,7763.25,7763.25,179900
04-12-2012,7771.399902,7903.600098,7771.399902,7896.850098,7896.850098,347100
05-12-2012,7931.149902,7953.450195,7878.899902,7932.350098,7932.350098,331800
06-12-2012,7949.700195,8019.549805,7848.450195,8007.25,8007.25,279900
07-12-2012,8001.950195,8030.100098,7930.899902,7954.75,7954.75,251500
10-12-2012,7976.950195,7976.950195,7865.25,7896.950195,7896.950195,199200
11-12-2012,7930.450195,7956.100098,7771.200195,7817.899902,7817.899902,331500
12-12-2012,7845.399902,7846.799805,7784.200195,7828.200195,7828.200195,270400
13-12-2012,7842.75,7877.549805,7804.350098,7828.649902,7828.649902,277700
14-12-2012,7839.149902,7879.350098,7807.100098,7851.200195,7851.200195,254000
17-12-2012,7819.25,7897.399902,7813.100098,7828.799805,7828.799805,187000
18-12-2012,7841.899902,7864.75,7781.299805,7822.75,7822.75,233500
19-12-2012,7863.450195,7908.299805,7862.75,7900.450195,7900.450195,413800
20-12-2012,7925.149902,7925.149902,7833.5,7879.549805,7879.549805,376200
21-12-2012,7850.200195,7850.200195,7747,7763.049805,7763.049805,346800
24-12-2012,7759.600098,7765.399902,7704.299805,7735.450195,7735.450195,196700
26-12-2012,7755.899902,7833.700195,7755.899902,7805.25,7805.25,200700
27-12-2012,7834.299805,7834.299805,7726.649902,7741.149902,7741.149902,544200
28-12-2012,7786.200195,7934.299805,7785,7902.75,7902.75,266400
31-12-2012,7899.950195,7959.25,7897.049805,7927.399902,7927.399902,140600
01-01-2013,7961.600098,7969.799805,7924.600098,7932.450195,7932.450195,181300
02-01-2013,7963.700195,8041.700195,7962.850098,8022.950195,8022.950195,273300
03-01-2013,8047.149902,8116.299805,8021.149902,8110.450195,8110.450195,263800
04-01-2013,8115.899902,8198.099609,8092.549805,8183.5,8183.5,328100
07-01-2013,8231.150391,8248.799805,8159.75,8174.700195,8174.700195,285600
08-01-2013,8165.850098,8178.700195,8110.549805,8164.450195,8164.450195,230200
09-01-2013,8187.450195,8217.099609,8130.5,8186.149902,8186.149902,286100
10-01-2013,8233.299805,8279.549805,8147.350098,8192.700195,8192.700195,304900
11-01-2013,8206.049805,8210.799805,8047.700195,8069.450195,8069.450195,237500
14-01-2013,8079.950195,8203.099609,8072.799805,8170.850098,8170.850098,271000
15-01-2013,8162.450195,8227.549805,8127.700195,8213.049805,8213.049805,295400
16-01-2013,8208.200195,8299.5,8208.200195,8244,8244,294600
17-01-2013,8235.5,8471.599609,8214.150391,8458.049805,8458.049805,451900
18-01-2013,8517.099609,8769.900391,8517.099609,8711.349609,8711.349609,738100
21-01-2013,8891.200195,8962.849609,8775.25,8798,8798,466000
22-01-2013,8809.450195,8847,8717.700195,8756.25,8756.25,411000
23-01-2013,8774.950195,8801.400391,8664.049805,8726.25,8726.25,284500
24-01-2013,8789.400391,8849.799805,8607.799805,8638.549805,8638.549805,405100
25-01-2013,8639.5,8670.5,8582.150391,8654.25,8654.25,328700
28-01-2013,8660.099609,8678.950195,8550.799805,8565.900391,8565.900391,255600
29-01-2013,8539.049805,8589.5,8450.099609,8470.849609,8470.849609,254600
30-01-2013,8507.450195,8592.099609,8494.700195,8532.599609,8532.599609,265300
31-01-2013,8513.799805,8530.25,8454.549805,8482.650391,8482.650391,401100
01-02-2013,8507.099609,8563.549805,8451.799805,8505.400391,8505.400391,298200
04-02-2013,8526,8548.349609,8398.349609,8410.5,8410.5,215900
05-02-2013,8381.849609,8414.25,8337,8344,8344,219100
06-02-2013,8385.049805,8409.900391,8315.75,8329.25,8329.25,263700
07-02-2013,8289.349609,8357.549805,8234.599609,8261.549805,8261.549805,534300
08-02-2013,8240.25,8256.25,8123.75,8166.25,8166.25,751100
