Date,Open,High,Low,Close,Adj Close,Volume
22-08-2011,3423.98999,3423.98999,3423.98999,3423.98999,3423.98999,0
23-08-2011,3469.659912,3469.659912,3469.659912,3469.659912,3469.659912,0
24-08-2011,3479.959961,3479.959961,3479.959961,3479.959961,3479.959961,0
25-08-2011,3403.330078,3403.330078,3403.330078,3403.330078,3403.330078,0
26-08-2011,3394.639893,3394.639893,3394.639893,3394.639893,3394.639893,0
29-08-2011,3366.52002,3366.52002,3366.52002,3366.52002,3366.52002,0
30-08-2011,3469.300049,3469.300049,3469.300049,3469.300049,3469.300049,0
02-09-2011,3513.179932,3513.179932,3513.179932,3513.179932,3513.179932,0
05-09-2011,3628.110107,3628.110107,3628.110107,3628.110107,3628.110107,0
06-09-2011,3678.629883,3678.629883,3678.629883,3678.629883,3678.629883,0
07-09-2011,3685.199951,3685.199951,3685.199951,3685.199951,3685.199951,0
08-09-2011,3694.570068,3694.570068,3694.570068,3694.570068,3694.570068,0
09-09-2011,3694.570068,3694.570068,3694.570068,3694.570068,3694.570068,0
12-09-2011,3662.429932,3662.429932,3662.429932,3662.429932,3662.429932,0
13-09-2011,3575.73999,3575.73999,3575.73999,3575.73999,3575.73999,0
14-09-2011,3550.879883,3550.879883,3550.879883,3550.879883,3550.879883,0
15-09-2011,3653.370117,3653.370117,3653.370117,3653.370117,3653.370117,0
16-09-2011,3685.939941,3685.939941,3685.939941,3685.939941,3685.939941,0
19-09-2011,3696.600098,3696.600098,3696.600098,3696.600098,3696.600098,0
20-09-2011,3746.25,3746.25,3746.25,3746.25,3746.25,0
21-09-2011,3711.320068,3711.320068,3711.320068,3711.320068,3711.320068,0
22-09-2011,3574.52002,3574.52002,3574.52002,3574.52002,3574.52002,0
23-09-2011,3515.27002,3515.27002,3515.27002,3515.27002,3515.27002,0
26-09-2011,3477.790039,3477.790039,3477.790039,3477.790039,3477.790039,0
27-09-2011,3575.449951,3575.449951,3575.449951,3575.449951,3575.449951,0
28-09-2011,3535.76001,3535.76001,3535.76001,3535.76001,3535.76001,0
29-09-2011,3605.199951,3605.199951,3605.199951,3605.199951,3605.199951,0
30-09-2011,3549.620117,3549.620117,3549.620117,3549.620117,3549.620117,0
03-10-2011,3530.5,3562.600098,3512.449951,3534.600098,3534.600098,0
04-10-2011,3515.600098,3537.800049,3440.300049,3460.699951,3460.699951,0
05-10-2011,3473.199951,3509.899902,3452.850098,3459.350098,3459.350098,0
07-10-2011,3521.75,3564.199951,3513.100098,3535.75,3535.75,0
10-10-2011,3514.800049,3622.649902,3514.800049,3615.949951,3615.949951,0
11-10-2011,3637.949951,3675.149902,3637.949951,3652.449951,3652.449951,0
12-10-2011,3650.949951,3749.149902,3613.5,3705.899902,3705.899902,0
13-10-2011,3724.100098,3738.199951,3647.449951,3659.300049,3659.300049,0
14-10-2011,3639.649902,3700.050049,3638.600098,3693.399902,3693.399902,0
17-10-2011,3720.649902,3763.25,3711,3752.300049,3752.300049,0
18-10-2011,3715.399902,3720,3662.75,3689.300049,3689.300049,0
19-10-2011,3730.449951,3763.449951,3730.449951,3754.350098,3754.350098,0
20-10-2011,3726.899902,3730.449951,3653.050049,3699.100098,3699.100098,0
21-10-2011,3724.149902,3739.899902,3683.649902,3692.149902,3692.149902,0
24-10-2011,3740.350098,3777.550049,3736.199951,3759.899902,3759.899902,0
25-10-2011,3779.600098,3870.449951,3744.449951,3864.050049,3864.050049,0
28-10-2011,3951.350098,4014.149902,3951.350098,3983.850098,3983.850098,0
31-10-2011,3966.350098,3966.350098,3930.949951,3944.050049,3944.050049,0
01-11-2011,3916.199951,3950.149902,3848.800049,3868.149902,3868.149902,0
02-11-2011,3839.5,3898.050049,3832.649902,3859.75,3859.75,0
03-11-2011,3853,3861.449951,3809.050049,3848.5,3848.5,0
04-11-2011,3897.399902,3912.550049,3837.699951,3861.600098,3861.600098,0
08-11-2011,3877.050049,3883.449951,3836.050049,3859.100098,3859.100098,0
09-11-2011,3874.25,3884,3783.300049,3791.300049,3791.300049,0
11-11-2011,3786.050049,3845.350098,3777.050049,3819,3819,0
14-11-2011,3842.649902,3864,3724.899902,3738.850098,3738.850098,0
15-11-2011,3720.699951,3766.199951,3667.199951,3678.25,3678.25,0
16-11-2011,3687.649902,3691.350098,3634,3675.350098,3675.350098,0
17-11-2011,3667.800049,3674.100098,3595.5,3608.850098,3608.850098,0
18-11-2011,3581.649902,3590.75,3520.949951,3563.300049,3563.300049,0
21-11-2011,3544.149902,3544.850098,3464,3476.100098,3476.100098,0
22-11-2011,3495.649902,3542,3456.350098,3515.5,3515.5,0
23-11-2011,3498.600098,3506.300049,3424.850098,3465.350098,3465.350098,0
24-11-2011,3455.350098,3551.100098,3423.25,3539.899902,3539.899902,0
25-11-2011,3514.699951,3561.350098,3479.649902,3493,3493,0
28-11-2011,3528.5,3565.449951,3524.050049,3547.399902,3547.399902,0
29-11-2011,3548.949951,3585.199951,3519.850098,3555.399902,3555.399902,0
30-11-2011,3536.5,3558.449951,3499.699951,3527.800049,3527.800049,0
01-12-2011,3614.350098,3658.399902,3594.550049,3604.899902,3604.899902,0
02-12-2011,3603.75,3691.399902,3594.949951,3686.800049,3686.800049,0
05-12-2011,3675.800049,3703.699951,3667.75,3685.25,3685.25,0
07-12-2011,3688.850098,3733.800049,3688.850098,3705.350098,3705.350098,0
08-12-2011,3701.949951,3710.850098,3624.800049,3643.399902,3643.399902,0
09-12-2011,3596.050049,3596.050049,3534,3561.300049,3561.300049,0
12-12-2011,3592.850098,3602.600098,3457.699951,3466.300049,3466.300049,0
13-12-2011,3440.800049,3516.850098,3440.800049,3503.75,3503.75,0
14-12-2011,3488.300049,3530.100098,3443.449951,3455.350098,3455.350098,0
15-12-2011,3422.800049,3433.699951,3363.199951,3404.649902,3404.649902,0
16-12-2011,3416.199951,3489.449951,3348.300049,3379.050049,3379.050049,0
19-12-2011,3368.649902,3388.050049,3332.5,3382,3382,0
20-12-2011,3390.100098,3400.300049,3292.699951,3304.800049,3304.800049,0
21-12-2011,3362.550049,3398.800049,3326.600098,3387.100098,3387.100098,0
22-12-2011,3336.649902,3444.5,3336.649902,3434.600098,3434.600098,0
23-12-2011,3464.800049,3475.699951,3428.199951,3446.649902,3446.649902,0
26-12-2011,3454.699951,3493.300049,3447.850098,3480.699951,3480.699951,0
27-12-2011,3480.350098,3494.100098,3442.300049,3456.300049,3456.300049,0
28-12-2011,3453.850098,3465.399902,3401.300049,3413.100098,3413.100098,0
29-12-2011,3394.25,3431.649902,3383.5,3400.5,3400.5,0
30-12-2011,3411.850098,3444.800049,3376.300049,3390.550049,3390.550049,0
02-01-2012,3413.350098,3424.449951,3310.699951,3356.100098,3356.100098,0
03-01-2012,3379.100098,3419.100098,3367.800049,3414.050049,3414.050049,0
04-01-2012,3416.899902,3427.050049,3363.600098,3386.100098,3386.100098,0
05-01-2012,3385.850098,3444.5,3383.149902,3426.75,3426.75,0
06-01-2012,3404.75,3434.75,3372.649902,3416,3416,0
09-01-2012,3401,3403.300049,3365.199951,3395.850098,3395.850098,0
10-01-2012,3409.75,3498.050049,3409.75,3493.550049,3493.550049,0
11-01-2012,3504.949951,3512.550049,3477.449951,3503.949951,3503.949951,0
12-01-2012,3490.899902,3547.550049,3486.449951,3529.850098,3529.850098,0
13-01-2012,3556.949951,3572.75,3506.949951,3531.699951,3531.699951,0
16-01-2012,3510.050049,3563.75,3487.949951,3557.800049,3557.800049,0
17-01-2012,3589.699951,3657.149902,3587.350098,3643.149902,3643.149902,0
18-01-2012,3653.050049,3653.350098,3592.050049,3600.149902,3600.149902,0
19-01-2012,3634.25,3660.300049,3631.850098,3637.5,3637.5,0
20-01-2012,3646.899902,3682.149902,3629.199951,3664.199951,3664.199951,0
23-01-2012,3664.550049,3686.75,3637.600098,3677.949951,3677.949951,0
24-01-2012,3693.050049,3739.050049,3647.600098,3730.449951,3730.449951,0
25-01-2012,3743.350098,3795,3734.75,3775.399902,3775.399902,0
27-01-2012,3800.899902,3825.649902,3785.5,3818.550049,3818.550049,0
30-01-2012,3800.850098,3803.600098,3741.600098,3749.75,3749.75,0
31-01-2012,3777.199951,3849.25,3763.199951,3836.5,3836.5,0
01-02-2012,3846.949951,3924.100098,3846.149902,3910,3910,0
02-02-2012,3950.25,3956.550049,3899.399902,3922.5,3922.5,0
03-02-2012,3932.399902,3961.649902,3903.899902,3944.399902,3944.399902,0
06-02-2012,3981.75,4011.75,3954.800049,3985.300049,3985.300049,0
07-02-2012,4013.149902,4013.149902,3925.149902,3940.949951,3940.949951,0
08-02-2012,3940,3991.600098,3912,3969.149902,3969.149902,0
09-02-2012,3960,4053.199951,3955.949951,4040.800049,4040.800049,0
10-02-2012,4034.850098,4078.25,4000.5,4031.199951,4031.199951,0
13-02-2012,4034.899902,4088.149902,4034.449951,4068.649902,4068.649902,0
14-02-2012,4073.300049,4181.549805,4073.300049,4154.200195,4154.200195,0
15-02-2012,4217.299805,4331.5,4214.75,4293.950195,4293.950195,0
16-02-2012,4263.899902,4312.700195,4221.25,4296.450195,4296.450195,0
17-02-2012,4336.549805,4350.149902,4268.75,4277.950195,4277.950195,0
21-02-2012,4280.850098,4311.75,4267.450195,4290.450195,4290.450195,0
22-02-2012,4289.149902,4327.700195,4210.149902,4229.299805,4229.299805,0
23-02-2012,4218.899902,4244.450195,4169.950195,4189.25,4189.25,0
24-02-2012,4209.600098,4240.200195,4152.850098,4169.850098,4169.850098,0
27-02-2012,4185.950195,4185.950195,4004.949951,4034.100098,4034.100098,0
28-02-2012,4057.5,4172.549805,4057.5,4160.049805,4160.049805,0
29-02-2012,4186.549805,4234.5,4120.299805,4159.399902,4159.399902,0
01-03-2012,4154.850098,4178.049805,4081.550049,4115.700195,4115.700195,0
