Date,Open,High,Low,Close,Adj Close,Volume
07-10-2011,2575.300049,2591.25,2540.850098,2558.899902,2558.899902,1149400
10-10-2011,2554.649902,2595.199951,2538.899902,2589.399902,2589.399902,1086500
11-10-2011,2609,2650.899902,2609,2623.850098,2623.850098,925600
12-10-2011,2633.550049,2665.5,2616.149902,2660.699951,2660.699951,860200
13-10-2011,2670.649902,2674,2626.600098,2633.050049,2633.050049,858900
14-10-2011,2623.449951,2655.399902,2623.199951,2645.75,2645.75,584700
17-10-2011,2652.100098,2658.5,2604.199951,2612.649902,2612.649902,523000
18-10-2011,2588.75,2592.800049,2568.5,2572.350098,2572.350098,505700
19-10-2011,2587.399902,2628.149902,2585.850098,2622.199951,2622.199951,742100
20-10-2011,2599.100098,2605.899902,2575.850098,2600.699951,2600.699951,730800
21-10-2011,2605.399902,2619.949951,2548.149902,2554.25,2554.25,709000
24-10-2011,2582.600098,2585.300049,2544.25,2550.350098,2550.350098,709100
25-10-2011,2558.5,2602.899902,2536.949951,2596.600098,2596.600098,929900
28-10-2011,2672.649902,2698.25,2669.399902,2691.800049,2691.800049,1179200
31-10-2011,2696.100098,2698,2675.149902,2682.050049,2682.050049,978900
01-11-2011,2662.649902,2673,2646.75,2656.75,2656.75,740900
02-11-2011,2635.600098,2666.850098,2633.449951,2646.449951,2646.449951,773300
03-11-2011,2642.600098,2685.949951,2640.550049,2678.75,2678.75,848200
04-11-2011,2694.649902,2715.850098,2690.149902,2698.550049,2698.550049,972200
08-11-2011,2705.800049,2717.550049,2686.600098,2701.699951,2701.699951,759900
09-11-2011,2708.75,2716.550049,2659.5,2665.550049,2665.550049,782600
11-11-2011,2650.800049,2659.600098,2615.350098,2626.199951,2626.199951,905200
14-11-2011,2648.149902,2655.199951,2607.399902,2614.649902,2614.649902,763200
15-11-2011,2603.800049,2614.199951,2537.199951,2549.199951,2549.199951,930300
16-11-2011,2544.600098,2544.600098,2477.149902,2496.5,2496.5,1279300
17-11-2011,2495.149902,2511.199951,2435.449951,2448.100098,2448.100098,1598000
18-11-2011,2440.25,2453.300049,2388.899902,2445.649902,2445.649902,1682700
21-11-2011,2430.149902,2443.75,2383.550049,2393.899902,2393.899902,1342500
22-11-2011,2403.449951,2415.149902,2370.300049,2381.850098,2381.850098,1230600
23-11-2011,2366.75,2366.75,2304.850098,2310.25,2310.25,1542300
24-11-2011,2318.649902,2363.699951,2286.449951,2354.949951,2354.949951,1737800
25-11-2011,2348.199951,2406.699951,2337.699951,2379.25,2379.25,1078400
28-11-2011,2408.350098,2442.100098,2404.100098,2436.550049,2436.550049,1067800
29-11-2011,2444.649902,2446.050049,2390.699951,2407.449951,2407.449951,1055900
30-11-2011,2402.550049,2431.050049,2371.399902,2425.399902,2425.399902,1928900
01-12-2011,2478.350098,2495.5,2426.550049,2436.899902,2436.899902,1035200
02-12-2011,2440.699951,2508.899902,2421,2499.649902,2499.649902,942200
05-12-2011,2494.25,2515.350098,2489.75,2512.050049,2512.050049,819500
07-12-2011,2512.550049,2538.149902,2492.100098,2500.550049,2500.550049,1043900
08-12-2011,2490.649902,2490.649902,2399.550049,2407.949951,2407.949951,1172400
09-12-2011,2380.050049,2383.449951,2341.800049,2354,2354,1089700
12-12-2011,2374.699951,2375.899902,2278.25,2282.550049,2282.550049,1100200
13-12-2011,2266.850098,2296.050049,2250.899902,2285.199951,2285.199951,1228200
14-12-2011,2278.050049,2307.350098,2254.699951,2261.5,2261.5,1046300
15-12-2011,2231.649902,2250.350098,2193.800049,2238.5,2238.5,1285700
16-12-2011,2251.199951,2288.699951,2153.75,2174.5,2174.5,1296300
19-12-2011,2162.699951,2162.699951,2113.899902,2131.350098,2131.350098,1210000
20-12-2011,2137.75,2140.5,2045.699951,2054.649902,2054.649902,1185100
21-12-2011,2097.050049,2128.600098,2071.399902,2116.449951,2116.449951,1184900
22-12-2011,2107.899902,2141.25,2076.050049,2133.449951,2133.449951,1121300
23-12-2011,2148.699951,2162.899902,2115.25,2126.149902,2126.149902,979000
26-12-2011,2136.600098,2171.199951,2136.600098,2165.600098,2165.600098,600200
27-12-2011,2171.899902,2187.449951,2136.949951,2154.449951,2154.449951,748500
28-12-2011,2156.949951,2166.199951,2137.449951,2162.149902,2162.149902,857200
29-12-2011,2156.550049,2156.550049,2115.149902,2122.350098,2122.350098,1203300
30-12-2011,2132.699951,2142.25,2110.699951,2124.899902,2124.899902,741900
02-01-2012,2132.899902,2140.800049,2105.75,2126.199951,2126.199951,714100
03-01-2012,2145.550049,2210.600098,2145.550049,2208,2208,803400
04-01-2012,2208.850098,2220.149902,2189.149902,2203.300049,2203.300049,858500
05-01-2012,2205.100098,2231.399902,2202.75,2212.399902,2212.399902,1018300
06-01-2012,2202.550049,2208.199951,2156.5,2185.600098,2185.600098,1257700
09-01-2012,2186.399902,2206.350098,2151.600098,2199.949951,2199.949951,1212700
10-01-2012,2208.449951,2271.850098,2208.449951,2265.100098,2265.100098,1277800
11-01-2012,2270.949951,2278.949951,2250.449951,2273.699951,2273.699951,1375700
12-01-2012,2276.5,2311.949951,2266.550049,2280.300049,2280.300049,1438600
13-01-2012,2295.050049,2356.300049,2295.050049,2343.149902,2343.149902,2009100
16-01-2012,2333.199951,2370.600098,2320.600098,2366.850098,2366.850098,1501800
17-01-2012,2382.25,2439.899902,2382.25,2435.050049,2435.050049,1455300
18-01-2012,2440.149902,2467.300049,2397.449951,2402.199951,2402.199951,1418400
19-01-2012,2414.75,2452.550049,2414.050049,2448.649902,2448.649902,1405600
20-01-2012,2457.199951,2477.850098,2443.399902,2466.899902,2466.899902,1476700
23-01-2012,2460.050049,2503.899902,2454.800049,2488.199951,2488.199951,1537800
24-01-2012,2500,2564.300049,2497.600098,2554.449951,2554.449951,1883100
25-01-2012,2560.199951,2570.649902,2538.25,2558.199951,2558.199951,1807100
27-01-2012,2585.100098,2602,2562.449951,2599.050049,2599.050049,1480400
30-01-2012,2572.5,2572.5,2471.899902,2482.699951,2482.699951,1628600
31-01-2012,2496,2541.75,2473.699951,2530.550049,2530.550049,1565400
01-02-2012,2528.899902,2566.100098,2509.699951,2563,2563,1984800
02-02-2012,2585.699951,2639.399902,2576.350098,2614.699951,2614.699951,2925000
03-02-2012,2624.350098,2641.100098,2604.600098,2628.600098,2628.600098,1619400
06-02-2012,2657.75,2676.25,2632.5,2654,2654,1695900
07-02-2012,2664.800049,2668.800049,2581,2590.25,2590.25,1322500
08-02-2012,2584.350098,2609,2564.899902,2588.800049,2588.800049,1715200
09-02-2012,2586.050049,2605.800049,2575.949951,2599.949951,2599.949951,1680900
10-02-2012,2596.050049,2625.149902,2568.350098,2589.449951,2589.449951,1797200
13-02-2012,2588.800049,2590.75,2553.699951,2578.550049,2578.550049,1430200
14-02-2012,2577.949951,2618.25,2568.350098,2605.300049,2605.300049,2547300
15-02-2012,2629.899902,2713.300049,2629.899902,2707.949951,2707.949951,3403900
16-02-2012,2707.899902,2751.350098,2704.100098,2722.350098,2722.350098,3168700
17-02-2012,2748.149902,2835.800049,2745.75,2753.649902,2753.649902,4333300
21-02-2012,2761.25,2801.100098,2761.25,2782.800049,2782.800049,2953100
22-02-2012,2792.600098,2801.399902,2678.649902,2693.550049,2693.550049,3335700
23-02-2012,2679.850098,2712.399902,2641.550049,2675.25,2675.25,3411500
24-02-2012,2691.449951,2715.149902,2626.899902,2638.850098,2638.850098,2233800
27-02-2012,2637.949951,2643.350098,2539.149902,2554.25,2554.25,2189500
28-02-2012,2571.300049,2642.350098,2564.850098,2635.100098,2635.100098,2082000
29-02-2012,2656.75,2693.75,2606,2627.899902,2627.899902,2265600
01-03-2012,2619.300049,2620.350098,2576.899902,2604.5,2604.5,2348400
02-03-2012,2621.149902,2641.850098,2596.199951,2618.300049,2618.300049,1893300
05-03-2012,2611.300049,2611.300049,2571.050049,2579.050049,2579.050049,1882900
06-03-2012,2567.899902,2630.350098,2506.699951,2513.300049,2513.300049,2427100
07-03-2012,2502.600098,2523.800049,2469.25,2506.949951,2506.949951,2049100
09-03-2012,2539.75,2578.850098,2539.75,2573.100098,2573.100098,1675500
12-03-2012,2606.350098,2617.899902,2585.399902,2611.649902,2611.649902,1743900
13-03-2012,2627.899902,2656.300049,2627.899902,2645.050049,2645.050049,2516800
14-03-2012,2673.600098,2689.850098,2659.350098,2673.550049,2673.550049,2193700
15-03-2012,2665.100098,2665.100098,2604.25,2619.25,2619.25,2393500
16-03-2012,2631.649902,2658.300049,2548.899902,2556.25,2556.25,3023300
19-03-2012,2566.350098,2568.300049,2492.649902,2506.649902,2506.649902,1715800
20-03-2012,2506.300049,2532.399902,2481.350098,2510,2510,1691500
21-03-2012,2507.050049,2585.399902,2495.399902,2580.949951,2580.949951,1859900
22-03-2012,2577.550049,2598.199951,2478.199951,2489.449951,2489.449951,2215700
23-03-2012,2499.899902,2539.300049,2474.100098,2520.800049,2520.800049,1781900
26-03-2012,2518.899902,2518.949951,2464.300049,2469.649902,2469.649902,1466400
27-03-2012,2496.899902,2515.050049,2467.800049,2491.75,2491.75,1646900
28-03-2012,2486.100098,2503.300049,2464.850098,2473.050049,2473.050049,1479900
29-03-2012,2453.850098,2464.699951,2437.5,2454.300049,2454.300049,1841500
30-03-2012,2471.300049,2515.75,2470.149902,2509.149902,2509.149902,1399000
02-04-2012,2511.75,2555.350098,2506.199951,2547.75,2547.75,1323600
03-04-2012,2563.050049,2587.649902,2563.050049,2576.75,2576.75,1377400
04-04-2012,2568.600098,2573.75,2547.449951,2561.050049,2561.050049,1255900
09-04-2012,2544.800049,2544.800049,2496.699951,2500.75,2500.75,1100000
10-04-2012,2510.550049,2515,2479.699951,2496.5,2496.5,1124800
11-04-2012,2480.199951,2499.75,2457.949951,2470.75,2470.75,1218400
12-04-2012,2482.050049,2510.149902,2482.050049,2489.600098,2489.600098,957400
13-04-2012,2505.699951,2533.050049,2470.5,2477.449951,2477.449951,1057600
16-04-2012,2468.699951,2487.899902,2464.75,2481.100098,2481.100098,792400
17-04-2012,2487.5,2533.850098,2477.449951,2527.949951,2527.949951,1168800
18-04-2012,2541.199951,2558.899902,2516.149902,2522.050049,2522.050049,1203800
19-04-2012,2524.149902,2529.25,2499.199951,2509.800049,2509.800049,913800
20-04-2012,2500.449951,2510.850098,2454.350098,2473,2473,984600
23-04-2012,2465.399902,2485.300049,2391.899902,2397.550049,2397.550049,1257000
24-04-2012,2393.100098,2393.100098,2364.100098,2379.449951,2379.449951,1523300
25-04-2012,2380.300049,2397.050049,2343.050049,2377,2377,1378000
26-04-2012,2382.850098,2386.550049,2344.100098,2348.5,2348.5,1704900
27-04-2012,2348.25,2372.5,2323.149902,2341.449951,2341.449951,1427700
30-04-2012,2342.199951,2373.350098,2342.199951,2362.800049,2362.800049,1415700
02-05-2012,2364.050049,2379.5,2345.449951,2351.25,2351.25,1088800
03-05-2012,2336.800049,2342.649902,2320.649902,2325.050049,2325.050049,1014800
04-05-2012,2314.350098,2314.350098,2251.75,2260.699951,2260.699951,1374800
07-05-2012,2238.100098,2325.699951,2213.649902,2318.949951,2318.949951,1521600
08-05-2012,2324.300049,2329.100098,2243.899902,2252.600098,2252.600098,1440000
09-05-2012,2237.800049,2263.699951,2209.949951,2220.649902,2220.649902,1536000
10-05-2012,2221.550049,2257.75,2208.550049,2215.050049,2215.050049,1444600
11-05-2012,2201.25,2227.550049,2184.600098,2191.850098,2191.850098,1472500
14-05-2012,2196.850098,2206.300049,2152.75,2189.300049,2189.300049,1110700
15-05-2012,2170.899902,2231.850098,2170.899902,2224.199951,2224.199951,1302800
16-05-2012,2196.949951,2196.949951,2172.399902,2183.5,2183.5,1325400
17-05-2012,2192.600098,2214.25,2150.899902,2160.550049,2160.550049,1155000
18-05-2012,2133.649902,2162.800049,2117.649902,2155.199951,2155.199951,1219400
21-05-2012,2160.300049,2204.649902,2160.300049,2187.949951,2187.949951,1132500
22-05-2012,2208.850098,2212.350098,2143.050049,2147.449951,2147.449951,1205200
23-05-2012,2134.050049,2144.949951,2104.699951,2116.149902,2116.149902,1189300
24-05-2012,2123.550049,2164.649902,2105.199951,2155.550049,2155.550049,1142100
25-05-2012,2153.149902,2182,2153.149902,2174.149902,2174.149902,1257300
28-05-2012,2175.600098,2220.850098,2175.600098,2215.399902,2215.399902,1281000
29-05-2012,2226.75,2231.149902,2208.050049,2212.850098,2212.850098,1154300
30-05-2012,2203.050049,2204.100098,2186.449951,2191.399902,2191.399902,1252800
31-05-2012,2175.300049,2194.850098,2169.850098,2186.449951,2186.449951,2477100
01-06-2012,2177.399902,2185.399902,2136.149902,2141.199951,2141.199951,1168300
04-06-2012,2122,2159.199951,2099.699951,2152.300049,2152.300049,1219100
05-06-2012,2164.800049,2182.399902,2153.75,2169.75,2169.75,1255600
06-06-2012,2183.300049,2256.600098,2183.300049,2251.75,2251.75,1699300
07-06-2012,2267.5,2286.100098,2246.649902,2276.899902,2276.899902,1608600
08-06-2012,2268.449951,2316.800049,2253.800049,2306.25,2306.25,1350500
11-06-2012,2326.699951,2343.899902,2282.199951,2291.850098,2291.850098,1820600
12-06-2012,2278.850098,2331.850098,2273.850098,2326.350098,2326.350098,1432900
13-06-2012,2328.399902,2360.5,2316.399902,2334.399902,2334.399902,1337000
14-06-2012,2323.800049,2331.5,2271.850098,2275.699951,2275.699951,1125800
15-06-2012,2278.850098,2318.449951,2270.350098,2311.949951,2311.949951,1008600
18-06-2012,2328.149902,2345.699951,2268.949951,2288.100098,2288.100098,1275500
19-06-2012,2276.449951,2306.75,2270,2300.75,2300.75,1283600
20-06-2012,2305,2331.050049,2305,2316.649902,2316.649902,1034300
21-06-2012,2311.75,2361.25,2311.75,2358.600098,2358.600098,1135200
22-06-2012,2331.449951,2354.899902,2312.75,2347.449951,2347.449951,1340700
25-06-2012,2352.449951,2374.800049,2323.449951,2328.800049,2328.800049,1187900
26-06-2012,2331.350098,2343.25,2316.899902,2331.699951,2331.699951,845700
27-06-2012,2351.149902,2355.75,2335.300049,2339.5,2339.5,899000
28-06-2012,2348.550049,2359.050049,2331.550049,2341.449951,2341.449951,1277700
29-06-2012,2360,2418.25,2360,2415.899902,2415.899902,1609400
02-07-2012,2423.449951,2441.699951,2415.100098,2435,2435,1377600
03-07-2012,2447.350098,2465.5,2440.199951,2449.5,2449.5,1392000
04-07-2012,2458,2485.899902,2451.550049,2483.550049,2483.550049,1301400
05-07-2012,2480.5,2502,2472.850098,2497.149902,2497.149902,1314800
06-07-2012,2493.399902,2494.350098,2462.649902,2471.050049,2471.050049,1475100
09-07-2012,2459.649902,2459.649902,2421.050049,2435.949951,2435.949951,1108600
10-07-2012,2435.25,2476.949951,2435.25,2474.449951,2474.449951,1063500
11-07-2012,2459.949951,2478.25,2458.649902,2467.100098,2467.100098,1177300
12-07-2012,2453.399902,2454.699951,2426.149902,2434,2434,1184600
13-07-2012,2441.550049,2453.149902,2422.75,2424.949951,2424.949951,1014700
16-07-2012,2435.300049,2440.550049,2411.75,2417.050049,2417.050049,925900
17-07-2012,2431.149902,2439.100098,2394.100098,2404.350098,2404.350098,1024100
18-07-2012,2401.800049,2427.300049,2381.300049,2423.25,2423.25,1149900
19-07-2012,2444.699951,2450.050049,2418.300049,2423.649902,2423.649902,953400
20-07-2012,2427.5,2429.600098,2402.100098,2404.699951,2404.699951,921600
23-07-2012,2392.350098,2392.350098,2339.5,2349,2349,1074800
24-07-2012,2352.800049,2360.899902,2325.649902,2341.050049,2341.050049,970000
25-07-2012,2334.649902,2336.25,2302.5,2310.100098,2310.100098,1297100
26-07-2012,2316.050049,2319.199951,2272.600098,2278.5,2278.5,1624200
27-07-2012,2307.300049,2333.449951,2275.850098,2289,2289,1137800
30-07-2012,2301.5,2365.600098,2301.5,2360.800049,2360.800049,1148500
31-07-2012,2367.350098,2367.350098,2320.300049,2349.550049,2349.550049,1211000
01-08-2012,2348.800049,2367.850098,2341.25,2364.850098,2364.850098,1071100
02-08-2012,2361.5,2382,2353.399902,2376.199951,2376.199951,840700
03-08-2012,2363.25,2371.25,2334.75,2366.5,2366.5,891500
06-08-2012,2387.350098,2405.100098,2385.75,2392.25,2392.25,802900
07-08-2012,2395.699951,2410.75,2388.75,2403.300049,2403.300049,874800
08-08-2012,2408.649902,2413.850098,2362.050049,2367.850098,2367.850098,1314900
09-08-2012,2371.850098,2378.100098,2335.5,2353.649902,2353.649902,1255900
10-08-2012,2352.949951,2355.25,2330.350098,2350.399902,2350.399902,770900
13-08-2012,2348.800049,2379.199951,2347.899902,2377.300049,2377.300049,838200
14-08-2012,2372.199951,2393.899902,2361.350098,2388.949951,2388.949951,1001500
16-08-2012,2391.149902,2401.25,2387.25,2393.149902,2393.149902,709700
17-08-2012,2397.149902,2403.25,2350.899902,2363.5,2363.5,994400
21-08-2012,2360.600098,2387.550049,2357.649902,2385.050049,2385.050049,771300
22-08-2012,2369.199951,2373.800049,2352.699951,2356.199951,2356.199951,863600
23-08-2012,2357.25,2363.899902,2336.149902,2339.449951,2339.449951,920800
24-08-2012,2330.5,2332.600098,2308.949951,2319.649902,2319.649902,960200
27-08-2012,2319.899902,2322.5,2283.800049,2289.300049,2289.300049,942500
28-08-2012,2285.949951,2290.350098,2261.449951,2272.5,2272.5,1073300
29-08-2012,2280.850098,2280.850098,2237.149902,2240.100098,2240.100098,1503300
30-08-2012,2231.649902,2257.899902,2218.050049,2251.949951,2251.949951,1609100
31-08-2012,2242.199951,2250.199951,2220.600098,2233.850098,2233.850098,1141000
03-09-2012,2244.600098,2253.899902,2226.199951,2239.399902,2239.399902,888900
04-09-2012,2235,2263.199951,2223.699951,2260.949951,2260.949951,992200
05-09-2012,2243.75,2252.300049,2227.399902,2232,2232,842500
06-09-2012,2224,2234.899902,2208.300049,2219.300049,2219.300049,815300
07-09-2012,2244.399902,2270.850098,2244.399902,2268.300049,2268.300049,796300
10-09-2012,2266.350098,2276.600098,2258,2272.699951,2272.699951,673700
11-09-2012,2258.300049,2280.5,2252.050049,2278.800049,2278.800049,796000
12-09-2012,2280.949951,2295.550049,2271.050049,2290.899902,2290.899902,890900
13-09-2012,2290.100098,2303.050049,2281.399902,2285.850098,2285.850098,763500
14-09-2012,2319.699951,2347.449951,2319.699951,2342,2342,1322700
17-09-2012,2365.449951,2437.300049,2365.449951,2419.449951,2419.449951,1945400
18-09-2012,2415.899902,2444.25,2415.5,2439.050049,2439.050049,1667400
20-09-2012,2409.25,2422.649902,2397.699951,2403.699951,2403.699951,1332300
21-09-2012,2416,2514.449951,2416,2505.149902,2505.149902,2496200
24-09-2012,2507.5,2558.399902,2501.350098,2521.600098,2521.600098,2919100
25-09-2012,2537.300049,2555.350098,2512.600098,2517.850098,2517.850098,2201100
26-09-2012,2506.25,2510.550049,2482.100098,2496.949951,2496.949951,1732700
27-09-2012,2501.449951,2532.449951,2497.5,2503.550049,2503.550049,1981800
28-09-2012,2522,2548.050049,2520.5,2525.949951,2525.949951,1155300
01-10-2012,2521.550049,2541.25,2509.100098,2538.649902,2538.649902,933100
03-10-2012,2542.350098,2559.850098,2535.449951,2542.699951,2542.699951,1153500
04-10-2012,2555.600098,2591.449951,2555.600098,2583.899902,2583.899902,1477700
05-10-2012,2599.199951,2607.899902,2335.050049,2577.649902,2577.649902,1272100
08-10-2012,2574.199951,2574.199951,2529,2534.949951,2534.949951,1061400
09-10-2012,2550.199951,2564.699951,2536.199951,2544.600098,2544.600098,1064300
10-10-2012,2527.149902,2527.149902,2500.100098,2505.649902,2505.649902,1115000
11-10-2012,2513.550049,2559.149902,2492.800049,2556.25,2556.25,1310400
12-10-2012,2550.850098,2569.199951,2540.050049,2546.899902,2546.899902,1278000
15-10-2012,2545.800049,2552.399902,2532.5,2546.399902,2546.399902,887100
16-10-2012,2549.399902,2562.600098,2507,2511.699951,2511.699951,896800
17-10-2012,2529.550049,2540.949951,2513.199951,2534.300049,2534.300049,965300
18-10-2012,2540.199951,2569.050049,2526.600098,2562.399902,2562.399902,1004500
19-10-2012,2551.75,2556.550049,2520.050049,2534.5,2534.5,824700
22-10-2012,2522.699951,2569.5,2517.75,2566.600098,2566.600098,836100
23-10-2012,2564.850098,2584.949951,2564.850098,2568.899902,2568.899902,862600
25-10-2012,2566.850098,2576.199951,2557.699951,2568.199951,2568.199951,1460400
29-10-2012,2548.050049,2559.550049,2521.050049,2528.449951,2528.449951,805300
30-10-2012,2528.050049,2538.850098,2480.399902,2489.399902,2489.399902,993200
31-10-2012,2490,2499.949951,2468.5,2485.850098,2485.850098,888600
01-11-2012,2491.149902,2520.350098,2487.800049,2514.25,2514.25,860300
02-11-2012,2534.800049,2551.149902,2533.100098,2540.649902,2540.649902,911300
05-11-2012,2536.899902,2551,2522.25,2531.649902,2531.649902,828700
06-11-2012,2531.100098,2541.350098,2521.649902,2538.300049,2538.300049,856600
07-11-2012,2528.800049,2558.600098,2528.800049,2547.100098,2547.100098,1138100
08-11-2012,2523.25,2536.449951,2515.550049,2531.550049,2531.550049,849200
09-11-2012,2532.199951,2544.699951,2503.649902,2507.100098,2507.100098,799400
12-11-2012,2508.100098,2522.800049,2491.949951,2504.5,2504.5,1173500
15-11-2012,2506.75,2528.5,2504,2523.050049,2523.050049,1287400
16-11-2012,2518.149902,2548.800049,2494,2503.800049,2503.800049,1153600
19-11-2012,2510.350098,2525.5,2493.800049,2498.199951,2498.199951,975600
20-11-2012,2510.699951,2518.449951,2470.850098,2483.5,2483.5,1162400
21-11-2012,2488.649902,2490.850098,2468.350098,2483.449951,2483.449951,1059900
22-11-2012,2488.699951,2504.949951,2483,2501.5,2501.5,1014100
23-11-2012,2511.399902,2515.649902,2480.300049,2496.800049,2496.800049,995600
26-11-2012,2504.5,2525.699951,2503.350098,2522.149902,2522.149902,1042600
27-11-2012,2530.75,2573.25,2530.75,2565.300049,2565.300049,1777400
29-11-2012,2571.449951,2598.449951,2567.399902,2594.850098,2594.850098,2480600
30-11-2012,2606.5,2634.75,2592.699951,2629.600098,2629.600098,3055000
03-12-2012,2635.25,2645.550049,2619.100098,2630.899902,2630.899902,1629000
04-12-2012,2628.399902,2647.399902,2617.699951,2643.949951,2643.949951,1624600
05-12-2012,2652.100098,2659.949951,2632.550049,2640.5,2640.5,1505200
06-12-2012,2656.399902,2665.199951,2607.100098,2657.399902,2657.399902,1691100
07-12-2012,2667.399902,2684.649902,2642.800049,2654.050049,2654.050049,1506000
10-12-2012,2662.25,2662.899902,2632.649902,2638.75,2638.75,959300
11-12-2012,2647.550049,2657.350098,2598.899902,2617.899902,2617.899902,1352000
12-12-2012,2628.600098,2630.350098,2594.399902,2601.899902,2601.899902,1217200
13-12-2012,2605.300049,2607.850098,2572.949951,2580.199951,2580.199951,1221300
14-12-2012,2584.149902,2596.300049,2568.199951,2579.350098,2579.350098,1032000
17-12-2012,2573.75,2577.550049,2562.25,2567.300049,2567.300049,1091900
18-12-2012,2572.5,2611.949951,2571.550049,2608.399902,2608.399902,1237100
19-12-2012,2620.300049,2627.25,2596.5,2605.25,2605.25,1336700
20-12-2012,2600.600098,2605.600098,2573.75,2590.5,2590.5,1582600
21-12-2012,2574.800049,2575.5,2533.25,2536.949951,2536.949951,1326900
24-12-2012,2544.399902,2546.699951,2529.600098,2540.649902,2540.649902,891300
26-12-2012,2546.399902,2590.100098,2545.100098,2586.800049,2586.800049,1683000
27-12-2012,2595.25,2600.399902,2573.050049,2576.25,2576.25,2468100
28-12-2012,2582.699951,2598.149902,2572.800049,2587.550049,2587.550049,1825900
31-12-2012,2586.5,2594.149902,2579.75,2585,2585,1059000
01-01-2013,2598.100098,2621.050049,2598.100098,2615.550049,2615.550049,958200
02-01-2013,2630.399902,2650,2630.399902,2639.699951,2639.699951,1252800
03-01-2013,2649.649902,2653.300049,2633.949951,2646.600098,2646.600098,1261600
04-01-2013,2643.800049,2651.5,2630.550049,2648.5,2648.5,1174100
07-01-2013,2656.550049,2656.550049,2616.75,2621.350098,2621.350098,1603700
08-01-2013,2619.600098,2628.399902,2600.300049,2625.699951,2625.699951,1167400
09-01-2013,2626.449951,2640.399902,2601.550049,2606.949951,2606.949951,2209900
10-01-2013,2615.25,2617.850098,2579.600098,2589.399902,2589.399902,2153900
11-01-2013,2589.649902,2589.649902,2543.449951,2547.899902,2547.899902,1457600
14-01-2013,2553.550049,2585.899902,2541.449951,2582.300049,2582.300049,1190500
15-01-2013,2584.300049,2622.25,2579.050049,2614.850098,2614.850098,1311600
16-01-2013,2607.800049,2617.449951,2573.100098,2579.5,2579.5,1288700
17-01-2013,2576.5,2593.649902,2561.100098,2583.800049,2583.800049,1463500
18-01-2013,2586.25,2606.350098,2583.899902,2597.100098,2597.100098,1237500
21-01-2013,2596.800049,2642.100098,2596.800049,2636.800049,2636.800049,1386000
22-01-2013,2639.149902,2647.75,2603.800049,2614.300049,2614.300049,1343000
23-01-2013,2618.600098,2641.449951,2602.5,2629.800049,2629.800049,1540300
24-01-2013,2628.350098,2633.050049,2567.75,2595.300049,2595.300049,1974700
25-01-2013,2593.899902,2635.899902,2592.850098,2625.399902,2625.399902,2540600
28-01-2013,2625.300049,2627.449951,2602.25,2608.949951,2608.949951,1589500
29-01-2013,2608.449951,2636.600098,2592.75,2595.949951,2595.949951,2014900
30-01-2013,2603.199951,2604.199951,2563.949951,2567.899902,2567.899902,1811100
